Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
6671,FIELD,AVE,,FIELD AVENUE,633D7,PUBLIC STREET NAMES
6752,FAIRFAX,AVE,,FAIRFAX AVENUE,593B4,PUBLIC STREET NAMES
596,FORMAN,LANE,,FORMAN LANE,563C3,PRIVATE STREET NAMES
9784,FALCON RIDGE,WAY,,FALCON RIDGE WAY,480E6,PRIVATE STREET NAMES
6687,FERNCLIFF,CT,,FERNCLIFF COURT,NA,PUBLIC STREET NAMES
608,FALCON,ST,,FALCON STREET,824E3,PRIVATE STREET NAMES
6576,FORTUNE,PL,,FORTUNE PLACE,595F1,PUBLIC STREET NAMES
6654,FIREBRAND,ST,,FIREBRAND STREET,702F1,PUBLIC STREET NAMES
588,FULTON,CT,,FULTON COURT,562D2,PRIVATE STREET NAMES
6693,FENWOOD,AVE,,FENWOOD AVENUE,559G1,PUBLIC STREET NAMES
10739,FLUFFY DUCKLING,LANE,,FLUFFY DUCKLING LANE,530E3,PRIVATE STREET NAMES
6526,FRUITLAND,DR,,FRUITLAND DRIVE,563A6,PUBLIC STREET NAMES
6540,FRENCH,AVE,,FRENCH AVENUE,595A6,PUBLIC STREET NAMES
6637,FLAGMOOR,PL,,FLAGMOOR PLACE,593F1,PUBLIC STREET NAMES
6653,FIRENZE,AVE,,FIRENZE AVENUE,593A1,PUBLIC STREET NAMES
6650,FIRMAMENT,AVE,,FIRMAMENT AVENUE,531G4,PUBLIC STREET NAMES
10539,FARMERS MARKET,PL,,FARMERS MARKET PLACE,633B1,PRIVATE ROADWAY NAMES
6579,FORRESTER,DR,,FORRESTER DRIVE,632F5,PUBLIC STREET NAMES
6667,FIGUEROA,ST,,FIGUEROA STREET,565D4,PUBLIC STREET NAMES
6714,FARRALONE,AVE,,FARRALONE AVENUE,499J3,PUBLIC STREET NAMES
6700,FELLOWSHIP PARK,WAY,,FELLOWSHIP PARK WAY,594E5,PUBLIC STREET NAMES
6577,FORTUNA,ST,,FORTUNA STREET,674G5,PUBLIC STREET NAMES
6615,FLORENTINE,ST,,FLORENTINE STREET,481J5,PUBLIC STREET NAMES
6582,FORMAN,AVE,,FORMAN AVENUE,563C5,PUBLIC STREET NAMES
10544,FIELDCREST,DR,,FIELDCREST DRIVE,481J6,PRIVATE ROADWAY NAMES
6721,FARMDALE,AVE,,FARMDALE AVENUE,532J2,PUBLIC STREET NAMES
6525,FRYMAN,PL,,FRYMAN PLACE,562G7,PUBLIC STREET NAMES
10767,FOUR PALMS,LANE,,FOUR PALMS LANE,482C4,PRIVATE ROADWAY NAMES
6676,FERRARA,ST,,FERRARA STREET,595E1,PUBLIC STREET NAMES
6519,FULLERFARM,ST,,FULLERFARM STREET,501A4,PUBLIC STREET NAMES
6616,FLORENCE,AVE,,FLORENCE AVENUE,674E7,PUBLIC STREET NAMES
6597,FONTAINBLEAU,ST,,FONTAINBLEAU STREET,NA,PUBLIC STREET NAMES
6589,FORDYCE,ROAD,,FORDYCE ROAD,NA,PUBLIC STREET NAMES
6603,FLOYD,TER,,FLOYD TERRACE,563D6,PUBLIC STREET NAMES
6735,FALLSTON,ST,,FALLSTON STREET,595C1,PUBLIC STREET NAMES
605,FERRY,ST,,FERRY STREET,824E4,PRIVATE STREET NAMES
6586,FOREST KNOLL,DR,,FOREST KNOLL DRIVE,529J5,PUBLIC STREET NAMES
6518,FULMAR,AVE,,FULMAR AVENUE,793J3,PUBLIC STREET NAMES
594,FORTUNA,CT,,FORTUNA COURT,NA,PRIVATE STREET NAMES
6556,FRANCISCO,ST,,FRANCISCO STREET,764B4,PUBLIC STREET NAMES
6678,FERNTOP,DR,,FERNTOP DRIVE,595D6,PUBLIC STREET NAMES
6514,FUSANO,AVE,,FUSANO AVENUE,481H2,PUBLIC STREET NAMES
6754,FAIRBURN,AVE,,FAIRBURN AVENUE,632C3,PUBLIC STREET NAMES
6578,FORSYTHE,ST,,FORSYTHE STREET,503H2,PUBLIC STREET NAMES
6712,FARRINGTON,LANE,,FARRINGTON LANE,565D7,PUBLIC STREET NAMES
6552,FRANKLIN,AVE,,FRANKLIN AVENUE,593G3,PUBLIC STREET NAMES
606,FERN DELL,PL,,FERN DELL PLACE,593H3,PRIVATE STREET NAMES
6756,FAIR,PL,,FAIR PLACE,673C7,PUBLIC STREET NAMES
