Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
5591,JENNY,AVE,,JENNY AVENUE,NA,PUBLIC STREET NAMES
9969,JESSICA,PL,,JESSICA PLACE,481A5,PUBLIC STREET NAMES
5554,JOVITA,PL,,JOVITA PLACE,500D5,PUBLIC STREET NAMES
9966,JACQUELINE,PL,,JACQUELINE PLACE,481A6,PUBLIC STREET NAMES
5587,JESSE,ST,,JESSE STREET,634H6,PUBLIC STREET NAMES
518,JENNY,AVE,,JENNY AVENUE,702H3,PRIVATE STREET NAMES
5611,JARED,CT,,JARED COURT,529D7,PUBLIC STREET NAMES
5623,JALMIA,WAY,,JALMIA WAY,593B2,PUBLIC STREET NAMES
5538,JUNIPER,ST,,JUNIPER STREET,704H5,PUBLIC STREET NAMES
11096,JUSTICE,WAY,,JUSTICE WAY,531H3,LIMITED ACCESS AREA NAMES
11162,JUBILEE,WAY,,JUBILEE WAY,500D1,PRIVATE STREET NAMES
11100,JUNE,PL,,JUNE PLACE,593E6,LIMITED ACCESS AREA NAMES
11221,JEAN,PL,,JEAN PLACE,672G1,PUBLIC STREET NAMES
10817,JOHNNIE COCHRAN,VIS,,JOHNNIE COCHRAN  VISTA,633F5,PUBLIC STREET NAMES
11258,JEROME,WAY,,JEROME WAY,594E5,LIMITED ACCESS AREA NAMES
11274,JIMSON,ROAD,,JIMSON ROAD,594J1,LIMITED ACCESS AREA NAMES
