Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
7068,EASY,ST,,EASY STREET,530B7,PUBLIC STREET NAMES
7091,EARLDOM,AVE,,EARLDOM AVENUE,702B3,PUBLIC STREET NAMES
7074,EAST ROSE HILL,DR,,EAST ROSE HILL DRIVE,595C6,PUBLIC STREET NAMES
7053,EDDLESTON,DR,,EDDLESTON DRIVE,480H6,PUBLIC STREET NAMES
7012,ELANITA,DR,,ELANITA DRIVE,823J7,PUBLIC STREET NAMES
10641,EL PORTAL,CT,,EL PORTAL COURT,634J4,PRIVATE ROADWAY NAMES
6921,ELMSBURY,LANE,,ELMSBURY LANE,529D5,PUBLIC STREET NAMES
7052,EDDY,ST,,EDDY STREET,530H1,PUBLIC STREET NAMES
7007,ELBERON,AVE,,ELBERON AVENUE,824B3,PUBLIC STREET NAMES
623,EAST RUE LE CHARLENE,,,EAST RUE LE CHARLENE,823H6,PRIVATE STREET NAMES
7045,EDGAR,ST,,EDGAR STREET,630H5,PUBLIC STREET NAMES
7032,EDITH,ST,,EDITH STREET,632F7,PUBLIC STREET NAMES
6853,ENFIELD,AVE,,ENFIELD AVENUE,501A2,PUBLIC STREET NAMES
624,EAST PARK,DR,,EAST PARK DRIVE,532F7,PRIVATE STREET NAMES
7096,EAGLE VISTA,DR,,EAGLE VISTA DRIVE,565C5,PUBLIC STREET NAMES
6957,ELKWOOD,ST,,ELKWOOD STREET,529E3,PUBLIC STREET NAMES
6898,ELSIE,AVE,,ELSIE AVENUE,500G6,PUBLIC STREET NAMES
6906,EL REY,ROAD,,EL REY ROAD,832H5,PUBLIC STREET NAMES
6870,EMPIRE,DR,,EMPIRE DRIVE,672F1,PUBLIC STREET NAMES
10792,EBEY CANYON,ROAD,,EBEY CANYON ROAD,503F1,UNOFFICIAL PRIVATE STREET NAMES
11098,EMERY,LANE,,EMERY LANE,562G2,LIMITED ACCESS AREA NAMES
11076,ESTRELLA,PL,,ESTRELLA PLACE,480D6,PRIVATE STREET NAMES
11058,ELM,LANE,,ELM LANE,532B4,LIMITED ACCESS AREA NAMES
11075,ESMERELDA,LANE,,ESMERELDA LANE,480C6,PRIVATE STREET NAMES
11213,EASTVIEW LITTLE LEAGUE,DR,,EASTVIEW LITTLE LEAGUE DRIVE,824C3,PUBLIC STREET NAMES
11216,ELM,ROAD,,ELM ROAD,501J7,LIMITED ACCESS AREA NAMES
11217,EUCALYPTUS,WAY,,EUCALYPTUS WAY,501J7,LIMITED ACCESS AREA NAMES
11229,EVERLEE,LANE,,EVERLEE LANE,564J6,LIMITED ACCESS AREA NAMES
11236,EVA,PL,,EVA PLACE,531H4,UNOFFICIAL PRIVATE STREET NAMES
