Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
1289,AVENUE 30,,,AVENUE 30,595A7,PUBLIC STREET NAMES
9283,ANDALUSIA,AVE,,ANDALUSIA AVENUE,595A5,PUBLIC STREET NAMES
816,ALISAL,CT,,ALISAL COURT,631C6,PRIVATE STREET NAMES
9300,AMOND,LANE,,AMOND LANE,529F2,PUBLIC STREET NAMES
1285,AVENUE 34,,,AVENUE 34,595A6,PUBLIC STREET NAMES
9357,ALTAMONT,ST,,ALTAMONT STREET,594J4,PUBLIC STREET NAMES
9233,APPLETON,ST,,APPLETON STREET,594D1,PUBLIC STREET NAMES
9089,AVALON,PL,,AVALON PLACE,794E6,PUBLIC STREET NAMES
9073,AVERILL,AVE,,AVERILL AVENUE,823J5,PUBLIC STREET NAMES
9420,ALGINET,DR,,ALGINET DRIVE,561D7,PUBLIC STREET NAMES
9163,ARNO,WAY,,ARNO WAY,630H6,PUBLIC STREET NAMES
9460,ALBA,ST,,ALBA STREET,674G5,PUBLIC STREET NAMES
9625,AMADO,,,AMADO,823F7,UNOFFICIAL PRIVATE STREET NAMES
9504,ADDISON,ST,,ADDISON STREET,562E3,PUBLIC STREET NAMES
9101,AUBURN,ST,,AUBURN STREET,594D3,PUBLIC STREET NAMES
10106,ALLANDALE,DR,,ALLANDALE DRIVE,560G7,PRIVATE STREET NAMES
9955,ALOMAR,DR,,ALOMAR DRIVE,562D6,PRIVATE STREET NAMES
1294,AVENUE 25,,,AVENUE 25,594J7,PUBLIC STREET NAMES
9351,ALTA VISTA,AVE,,ALTA VISTA AVENUE,793J6,PUBLIC STREET NAMES
9453,ALBERTA,AVE,,ALBERTA AVENUE,671H6,PUBLIC STREET NAMES
9236,APPERSON,ST,,APPERSON STREET,504A4,PUBLIC STREET NAMES
9311,AMES,ST,,AMES STREET,594B3,PUBLIC STREET NAMES
9278,ANDORA,AVE,,ANDORA AVENUE,499J4,PUBLIC STREET NAMES
9274,ANDRITA,ST,,ANDRITA STREET,594F2,PUBLIC STREET NAMES
9102,ATWOOD,WALK,,ATWOOD WALK,635C3,PUBLIC STREET NAMES
9526,ABRIGO,AVE,,ABRIGO AVENUE,595B7,PUBLIC STREET NAMES
9147,ARTESIAN,ST,,ARTESIAN STREET,594J7,PUBLIC STREET NAMES
9187,ARGOSY,WAY,,ARGOSY WAY,593G2,PUBLIC STREET NAMES
