Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
2175,TINKER,AVE,,TINKER AVENUE,503H2,PUBLIC STREET NAMES
2079,TROLLEYWAY,,,TROLLEYWAY,702A3,PUBLIC STREET NAMES
2127,TORREON,PL,,TORREON PLACE,560B5,PUBLIC STREET NAMES
2092,TRENTLY,LANE,,TRENTLY LANE,592F3,PUBLIC STREET NAMES
2074,TROSA,ST,,TROSA STREET,481B4,PUBLIC STREET NAMES
2259,TELLURIDE,ST,,TELLURIDE STREET,595C7,PUBLIC STREET NAMES
2122,TOTANA,DR,,TOTANA DRIVE,560F4,PUBLIC STREET NAMES
2285,TAPER,AVE,,TAPER AVENUE,824A1,PUBLIC STREET NAMES
2251,TENINO,AVE,,TENINO AVENUE,672E4,PUBLIC STREET NAMES
2257,TEMESCAL CANYON,ROAD,,TEMESCAL CANYON ROAD,631A5,PUBLIC STREET NAMES
2303,TABOR,ST,,TABOR STREET,632G7,PUBLIC STREET NAMES
2133,TOPSAIL,ST,,TOPSAIL STREET,701J2,PUBLIC STREET NAMES
2203,THORNTON,AVE,,THORNTON AVENUE,671G5,PUBLIC STREET NAMES
2020,TYSON,PL,,TYSON PLACE,481B5,PUBLIC STREET NAMES
2264,TEHAMA,ST,,TEHAMA STREET,565C7,PUBLIC STREET NAMES
9997,TURTLE SPRINGS,LANE,,TURTLE SPRINGS LANE,480F7,PRIVATE STREET NAMES
2155,TOLENAS,DR,,TOLENAS DRIVE,562F6,PUBLIC STREET NAMES
182,TOWER,LANE,,TOWER LANE,592D6,PRIVATE STREET NAMES
10506,TERI,CT,,TERI COURT,529J2,PRIVATE ROADWAY NAMES
2237,TERRACE,DR,,TERRACE DRIVE,595C2,PUBLIC STREET NAMES
9617,TURTLE SPRINGS,CT,,TURTLE SPRINGS COURT,480F6,PRIVATE STREET NAMES
2222,TEXANIO,TR,,TEXANIO TRAIL,529D2,PUBLIC STREET NAMES
2059,TUDOR,DR,,TUDOR DRIVE,561E6,PUBLIC STREET NAMES
2129,TORRANCE,PL,,TORRANCE PLACE,NA,PUBLIC STREET NAMES
2200,THORNTON,ST,,THORNTON STREET,635C4,PUBLIC STREET NAMES
2132,TORCH,ST,,TORCH STREET,559D1,PUBLIC STREET NAMES
2288,TAMPA,AVE,,TAMPA AVENUE,480G6,PUBLIC STREET NAMES
2128,TORREON,DR,,TORREON DRIVE,560B5,PUBLIC STREET NAMES
2024,TYBURN,ST,,TYBURN STREET,594E1,PUBLIC STREET NAMES
2166,TIVOLI,AVE,,TIVOLI AVENUE,672B5,PUBLIC STREET NAMES
2098,TREGO,PL,,TREGO PLACE,482C1,PUBLIC STREET NAMES
9732,TERRACE,DR,,TERRACE DRIVE,630J6,UNOFFICIAL PRIVATE STREET NAMES
183,TOURMALINE,ST,,TOURMALINE STREET,36C5,PRIVATE STREET NAMES
2112,TOYOPA,DR,,TOYOPA DRIVE,631B5,PUBLIC STREET NAMES
2095,TREMONT,ST,,TREMONT STREET,635C3,PUBLIC STREET NAMES
2023,TYLER,ST,,TYLER STREET,482B1,PUBLIC STREET NAMES
2270,TAVERN,TR,,TAVERN TRAIL,593A3,PUBLIC STREET NAMES
10883,TESSA JANE,DR,,TESSA JANE DRIVE,671J7,PRIVATE ROADWAY NAMES
2116,TOWER GROVE,DR,,TOWER GROVE DRIVE,592D4,PUBLIC STREET NAMES
9731,TERRACE,CIR,,TERRACE CIRCLE,630H6,UNOFFICIAL PRIVATE STREET NAMES
2119,TOURMALINE,ST,,TOURMALINE STREET,595C7,PUBLIC STREET NAMES
2087,TRIGGER,ST,,TRIGGER STREET,499G5,PUBLIC STREET NAMES
2171,TIPTON,TER,,TIPTON TERRACE,565C7,PUBLIC STREET NAMES
2241,TERMINAL ISLAND,FRWY,,TERMINAL ISLAND FREEWAY,794J5,PUBLIC STREET NAMES
9735,TOLL BOOTH,ROAD,,TOLL BOOTH ROAD,563B6,UNOFFICIAL PRIVATE STREET NAMES
11074,TAMARRON,LANE,,TAMARRON LANE,480C6,PRIVATE STREET NAMES
11090,TRAFFORD,LANE,,TRAFFORD LANE,633A6,PRIVATE STREET NAMES
11128,TWEEDY,BLVD,,TWEEDY BLVD,704J4,PUBLIC STREET NAMES
11084,TOLUCA,CT,,TOLUCA COURT,563B4,LIMITED ACCESS AREA NAMES
11088,TUDOR,LANE,,TUDOR LANE,633A6,PRIVATE STREET NAMES
11211,THE TERRACE,,,THE TERRACE,591E3,UNOFFICIAL PRIVATE STREET NAMES
11212,THE VISTA,,,THE VISTA,591E4,UNOFFICIAL PRIVATE STREET NAMES
11255,TEAZLE CANYON,ROAD,,TEAZLE CANYON ROAD,503D4,UNOFFICIAL PRIVATE STREET NAMES
11261,TUDOR,CT,,TUDOR COURT,500C1,PRIVATE STREET NAMES
