Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
10968,MORNINGSTAR,LANE,,MORNINGSTAR LANE,530B1,PRIVATE STREET NAMES
4219,MOSHER,AVE,,MOSHER AVENUE,595B5,PUBLIC STREET NAMES
4362,MIMOSA,DR,,MIMOSA DRIVE,594H2,PUBLIC STREET NAMES
4368,MILTON,CT,,MILTON COURT,595A3,PUBLIC STREET NAMES
4192,MT ROYAL,DR,,MT ROYAL DRIVE,565B5,PUBLIC STREET NAMES
4771,MAHONEY,DR,,MAHONEY DRIVE,503B3,PUBLIC STREET NAMES
411,MORRIS,AVE,,MORRIS AVENUE,79C1,PRIVATE STREET NAMES
4236,MORENO,DR,,MORENO DRIVE,632E2,PUBLIC STREET NAMES
413,MORAGA,TER,,MORAGA TERRACE,32C5,PRIVATE STREET NAMES
4635,MARQUEZ,PL,,MARQUEZ PLACE,630H6,PUBLIC STREET NAMES
4161,MYRA,TR,,MYRA TRAIL,593A3,PUBLIC STREET NAMES
414,MORAGA,LANE,,MORAGA LANE,591H6,PRIVATE STREET NAMES
4358,MINDORA,AVE,,MINDORA AVENUE,482D2,PUBLIC STREET NAMES
9697,MUSTANG,,,MUSTANG,481G1,UNOFFICIAL PRIVATE STREET NAMES
4772,MAHOGANY,TR,,MAHOGANY TRAIL,504C4,PUBLIC STREET NAMES
421,MONTAGUE,LANE,,MONTAGUE LANE,502F4,PRIVATE STREET NAMES
4365,MILWOOD,AVE,,MILWOOD AVENUE,500B4,PUBLIC STREET NAMES
4162,MYRA,AVE,,MYRA AVENUE,594B3,PUBLIC STREET NAMES
4337,MIRANDA,ST,,MIRANDA STREET,562H1,PUBLIC STREET NAMES
4709,MARATHON,ST,,MARATHON STREET,594A6,PUBLIC STREET NAMES
4570,MAYFAIR,DR,,MAYFAIR DRIVE,594J4,PUBLIC STREET NAMES
4405,MICHELTORENA,ST,,MICHELTORENA STREET,594C3,PUBLIC STREET NAMES
4324,MOANA,WALK,,MOANA WALK,562A6,PUBLIC STREET NAMES
417,MOONRIDGE,DR,,MOONRIDGE DRIVE,561G6,PRIVATE STREET NAMES
10667,MOPENA,WAY,,MOPENA WAY,500C1,PRIVATE STREET NAMES
434,MATEO,PL,,MATEO PLACE,674H1,PRIVATE STREET NAMES
4220,MOSBY,ST,,MOSBY STREET,559G4,PUBLIC STREET NAMES
4490,MEADVILLE,DR,,MEADVILLE DRIVE,561H6,PUBLIC STREET NAMES
4282,MONTE LEON,WAY,,MONTE LEON WAY,480G7,PUBLIC STREET NAMES
4783,MAESTRO,PL,,MAESTRO PLACE,529F4,PUBLIC STREET NAMES
4519,MCLAREN,AVE,,MCLAREN AVENUE,529H3,PUBLIC STREET NAMES
4775,MAGNOLIA,CT,,MAGNOLIA COURT,634B6,PUBLIC STREET NAMES
4296,MONTCALM,AVE,,MONTCALM AVENUE,593C1,PUBLIC STREET NAMES
9696,MAYNARD,AVE,,MAYNARD AVENUE,529H6,UNOFFICIAL PRIVATE STREET NAMES
4729,MANNING,AVE,,MANNING AVENUE,632F7,PUBLIC STREET NAMES
