Street ID,Street Name,Street Suffix,Street Suffix Direction,Official Street Name,Thomas Brothers Map,Street Type
3052,ROSITA,ST,,ROSITA STREET,561A4,PUBLIC STREET NAMES
3280,REFORMA,ROAD,,REFORMA ROAD,559J4,PUBLIC STREET NAMES
291,RIM CANYON,ROAD,,RIM CANYON ROAD,503H1,PRIVATE STREET NAMES
3360,RAHN,AVE,,RAHN AVENUE,765B1,PUBLIC STREET NAMES
3206,RIDGEWAY,ROAD,,RIDGEWAY ROAD,481A7,PUBLIC STREET NAMES
3325,RAPHAEL,ST,,RAPHAEL STREET,595B2,PUBLIC STREET NAMES
3352,RAMARA,AVE,,RAMARA AVENUE,559E1,PUBLIC STREET NAMES
3205,RIDGEWOOD,PL,,RIDGEWOOD PLACE,593G5,PUBLIC STREET NAMES
3350,RAMONA,CT,,RAMONA COURT,633A3,PUBLIC STREET NAMES
3327,RAPALLO,AVE,,RAPALLO AVENUE,823H5,PUBLIC STREET NAMES
3139,ROCKDALE,AVE,,ROCKDALE AVENUE,565D6,PUBLIC STREET NAMES
3061,ROSEMEAD,AVE,,ROSEMEAD AVENUE,595E5,PUBLIC STREET NAMES
3084,ROSABELL,ST,,ROSABELL STREET,634H3,PUBLIC STREET NAMES
3203,RIECKER,AVE,,RIECKER AVENUE,NA,PUBLIC STREET NAMES
3007,ROYAL RIDGE,ROAD,,ROYAL RIDGE ROAD,561G6,PUBLIC STREET NAMES
10439,RYAN,CT,,RYAN COURT,501G6,PRIVATE STREET NAMES
3182,RIPPLE,ST,,RIPPLE STREET,594F4,PUBLIC STREET NAMES
3355,RAJPUTANA,AVE,,RAJPUTANA AVENUE,NA,PUBLIC STREET NAMES
3089,RONDA VISTA,PL,,RONDA VISTA PLACE,594C4,PUBLIC STREET NAMES
3127,ROD,PL,,ROD PLACE,559C1,PUBLIC STREET NAMES
3162,ROBERTO,LANE,,ROBERTO LANE,592G5,PUBLIC STREET NAMES
3282,REEVES,ST,,REEVES STREET,632G4,PUBLIC STREET NAMES
3086,ROOSEVELT,AVE,,ROOSEVELT AVENUE,633J5,PUBLIC STREET NAMES
2999,ROYSTON,PL,,ROYSTON PLACE,592C1,PUBLIC STREET NAMES
10766,RUNWAY,LANE,,RUNWAY LANE,672E7,PUBLIC STREET NAMES
3148,ROCCA,PL,,ROCCA PLACE,592A6,PUBLIC STREET NAMES
3177,RIVERA,ST,,RIVERA STREET,635B5,PUBLIC STREET NAMES
3197,RIMMER,AVE,,RIMMER AVENUE,631A4,PUBLIC STREET NAMES
3218,RICHLAND,AVE,,RICHLAND AVENUE,632D6,PUBLIC STREET NAMES
3114,ROGEN,DR,,ROGEN DRIVE,561D5,PUBLIC STREET NAMES
3266,REMICK,AVE,,REMICK AVENUE,502E7,PUBLIC STREET NAMES
3335,RANDI,AVE,,RANDI AVENUE,530A6,PUBLIC STREET NAMES
2991,RUGBY,PL,,RUGBY PLACE,593A3,PUBLIC STREET NAMES
278,ROLLING KNOLLS,DR,,ROLLING KNOLLS DRIVE,NA,PRIVATE STREET NAMES
3279,REFUGIO,ROAD,,REFUGIO ROAD,561E6,PUBLIC STREET NAMES
3030,ROUNTREE,ROAD,,ROUNTREE ROAD,632E6,PUBLIC STREET NAMES
3110,ROLKEL,PL,,ROLKEL PLACE,500H2,PUBLIC STREET NAMES
2997,RUBENS,AVE,,RUBENS AVENUE,672D6,PUBLIC STREET NAMES
3153,ROBLAR,ROAD,,ROBLAR ROAD,562B5,PUBLIC STREET NAMES
3115,ROEBLING,AVE,,ROEBLING AVENUE,632A2,PUBLIC STREET NAMES
2987,RUSHING,DR,,RUSHING DRIVE,481B6,PUBLIC STREET NAMES
3365,RADIO,DR,,RADIO DRIVE,595B6,PUBLIC STREET NAMES
3324,RATHBURN,AVE,,RATHBURN AVENUE,530J2,PUBLIC STREET NAMES
3039,ROSY,CIR,,ROSY CIRCLE,672E6,PUBLIC STREET NAMES
2973,RUTLAND,AVE,,RUTLAND AVENUE,595F1,PUBLIC STREET NAMES
2977,RUTHELEN,ST,,RUTHELEN STREET,673H1,PUBLIC STREET NAMES
10310,RIVERWOOD,TER,,RIVERWOOD TERRACE,503F1,UNOFFICIAL PRIVATE STREET NAMES
3051,ROSLYNDALE,AVE,,ROSLYNDALE AVENUE,502B6,PUBLIC STREET NAMES
3291,REDWING,ST,,REDWING STREET,560H2,PUBLIC STREET NAMES
3334,RANDOLPH,AVE,,RANDOLPH AVENUE,566F6,PUBLIC STREET NAMES
3204,RIDPATH,DR,,RIDPATH DRIVE,593A3,PUBLIC STREET NAMES
3131,ROCK VIEW,TER,,ROCK VIEW TERRACE,565C5,PUBLIC STREET NAMES
3338,RANDALL,CT,,RANDALL COURT,594H4,PUBLIC STREET NAMES
3169,RIVIERA,AVE,,RIVIERA AVENUE,671H6,PUBLIC STREET NAMES
3328,RANTHOM,AVE,,RANTHOM AVENUE,559D2,PUBLIC STREET NAMES
3142,ROCHESTER,CIR,,ROCHESTER CIRCLE,673G1,PUBLIC STREET NAMES
3202,RIGALI,AVE,,RIGALI AVENUE,564C7,PUBLIC STREET NAMES
2994,RUBY,ST,,RUBY STREET,595D2,PUBLIC STREET NAMES
10780,RUSTIC,LANE,,RUSTIC LANE,631C5,PRIVATE STREET NAMES
3255,REPTON,ST,,REPTON STREET,595E1,PUBLIC STREET NAMES
3090,RONDA VISTA,DR,,RONDA VISTA DRIVE,594C4,PUBLIC STREET NAMES
3245,REX,ST,,REX STREET,482B2,PUBLIC STREET NAMES
